lq_month1_emplvl,oty_month1_emplvl_pct_chg,lq_month2_emplvl,oty_month2_emplvl_pct_chg,lq_month3_emplvl,oty_month3_emplvl_pct_chg,lq_qtrly_contributions,oty_qtrly_contributions_pct_chg,lq_avg_wkly_wage,lq_total_qtrly_wages
1.65,3.0,1.71,4.2,1.74,2.3,0.0,0.0,0.95,1.61
1.96,-5.7,1.95,-4.4,1.97,-4.8,8.09,198.1,1.0,1.95
1.98,-0.2,2.05,6.3,2.17,8.7,12.73,145.2,0.84,1.74
1.68,3.5,1.53,-20.7,1.99,-1.2,12.15,149.8,0.81,1.41
1.97,-6.1,2.0,-2.8,2.0,-3.4,8.29,183.7,0.92,1.83
0.84,-4.2,0.85,-4.0,0.84,-2.5,1.03,146.4,1.03,0.87
0.84,6.1,0.84,3.0,0.83,1.2,0.86,112.3,1.07,0.9
0.88,2.8,0.88,-1.7,0.84,-2.2,0.93,103.2,1.06,0.92
0.84,-1.0,0.83,-0.7,0.83,-0.9,0.84,119.0,1.07,0.89
3.16,-0.4,3.2,0.2,3.16,-1.8,0.0,0.0,1.27,4.05
3.13,-3.1,3.15,-2.0,3.09,-1.7,0.0,0.0,1.18,3.68
3.16,-1.6,3.16,-4.4,3.14,-4.1,0.0,0.0,1.1,3.48
3.21,-4.1,3.14,-2.7,3.15,-3.4,0.0,0.0,1.12,3.56
0.7,-7.4,0.7,-6.1,0.71,-6.3,0.0,0.0,1.18,0.83
0.71,-4.4,0.72,-5.3,0.73,-6.5,0.0,0.0,1.05,0.75
0.72,-7.3,0.72,-7.1,0.71,-5.0,0.0,0.0,0.99,0.71
0.73,0.7,0.72,0.7,0.7,0.3,0.0,0.0,0.97,0.7
0.83,0.5,0.82,-0.2,0.82,1.0,0.88,171.5,0.85,0.7
0.82,12.5,0.82,5.8,0.82,5.2,0.83,145.7,0.87,0.71
0.83,4.9,0.82,4.0,0.81,3.8,0.83,139.9,0.88,0.72
0.81,2.0,0.81,2.5,0.81,3.6,0.89,147.4,0.93,0.75
1.43,-10.0,1.41,-10.8,1.47,-8.9,0.0,0.0,0.92,1.32
1.49,-8.8,1.62,-6.3,1.64,-11.9,0.0,0.0,0.94,1.49
1.75,-4.3,1.73,-12.2,1.62,-12.2,0.0,0.0,1.11,1.89
1.61,-10.1,1.47,-14.0,1.45,-8.3,0.0,0.0,1.01,1.53
0.75,3.8,0.71,0.0,0.71,-1.2,0.0,0.0,1.09,0.79
0.75,5.1,0.74,3.7,0.71,-1.1,0.0,0.0,1.16,0.85
0.77,7.1,0.75,3.6,0.74,3.5,0.0,0.0,1.05,0.79
0.74,7.6,0.71,-2.5,0.74,-1.2,0.0,0.0,1.06,0.77
0.61,0.1,0.59,2.3,0.61,3.6,0.52,147.1,0.7,0.42
0.6,19.0,0.59,10.7,0.62,12.0,0.59,137.9,0.74,0.45
0.66,12.7,0.65,11.7,0.63,11.3,0.67,180.4,0.75,0.49
0.62,7.5,0.61,9.5,0.62,8.2,0.7,184.9,0.78,0.48
0.48,-6.9,0.49,-3.0,0.51,-4.3,0.0,0.0,0.86,0.43
0.53,-5.4,0.55,2.3,0.59,-1.7,0.0,0.0,0.8,0.44
0.61,4.0,0.58,-8.6,0.57,-13.3,0.0,0.0,0.87,0.51
0.54,-4.5,0.55,6.0,0.54,-3.3,0.0,0.0,0.88,0.48
0.37,-2.9,0.36,-2.6,0.37,-2.5,0.0,0.0,1.0,0.37
0.37,-4.9,0.39,1.2,0.41,4.1,0.0,0.0,0.82,0.32
0.43,6.2,0.42,5.8,0.42,7.9,0.0,0.0,0.78,0.33
0.37,1.3,0.37,1.8,0.38,3.6,0.0,0.0,0.87,0.33
1.99,-5.7,2.05,-5.3,2.06,-4.4,0.71,1291.0,1.0,2.03
2.05,1.5,2.01,4.4,1.94,2.2,0.97,882.4,1.02,2.05
1.83,4.4,2.02,0.8,1.94,-3.6,1.14,1133.3,0.93,1.8
1.98,-4.0,1.96,-4.5,2.01,-3.3,0.83,1161.4,0.93,1.85
0.7,-5.2,0.7,-4.0,0.7,-3.4,0.51,138.7,0.66,0.47
0.7,9.2,0.7,5.3,0.71,2.9,0.74,176.1,0.67,0.47
0.73,2.8,0.71,2.5,0.71,2.1,0.78,208.3,0.69,0.49
0.7,2.7,0.71,3.7,0.72,3.0,0.75,216.9,0.71,0.5
0.72,3.2,0.72,1.1,0.76,2.7,0.0,0.0,0.86,0.63
0.86,2.9,1.17,27.1,1.07,4.4,0.0,0.0,0.74,0.77
1.04,5.2,1.06,1.6,1.08,-1.2,0.0,0.0,0.83,0.88
0.99,9.6,0.87,0.7,0.77,6.8,0.0,0.0,0.6,0.53
0.15,4.3,0.15,3.3,0.15,3.2,0.0,0.0,1.2,0.18
0.16,0.0,0.15,-4.0,0.13,-11.0,0.0,0.0,1.11,0.16
0.13,-10.3,0.13,-6.0,0.13,-6.9,0.0,0.0,1.09,0.14
0.14,-3.2,0.16,-6.3,0.14,-7.2,0.0,0.0,0.76,0.11
1.07,-5.8,1.07,-5.0,1.06,-3.2,1.15,180.5,1.01,1.07
1.03,37.9,1.04,36.2,1.08,29.9,1.11,308.5,1.04,1.1
1.09,21.7,1.09,16.7,1.09,12.6,1.18,187.8,1.0,1.09
1.06,10.4,1.0,7.0,1.06,10.0,1.07,165.4,1.1,1.14
0.37,-10.9,0.39,-1.6,0.4,-3.1,0.0,0.0,1.04,0.4
0.39,-14.1,0.43,-6.7,0.49,-16.3,0.0,0.0,0.85,0.37
0.56,-2.2,0.56,-23.0,0.51,-27.4,0.0,0.0,0.94,0.51
0.48,-12.0,0.43,-7.1,0.43,0.0,0.0,0.0,1.0,0.45
1.9,-4.7,1.89,-2.5,1.88,-2.9,0.0,0.0,1.28,2.42
1.88,-3.5,1.82,-4.3,1.87,-5.7,0.0,0.0,1.14,2.11
1.93,-5.9,1.85,-7.4,1.88,-7.9,0.0,0.0,1.13,2.12
1.87,-5.4,1.86,-4.9,1.89,-4.9,0.0,0.0,1.17,2.19
0.85,-2.8,0.84,-1.5,0.84,-1.5,0.89,199.7,0.94,0.8
0.85,7.6,0.83,6.7,0.86,4.8,0.77,199.2,0.93,0.78
0.87,2.6,0.86,1.0,0.84,-1.7,0.91,179.0,0.95,0.82
0.83,-0.9,0.84,0.6,0.84,0.3,0.9,194.6,0.96,0.8
1.42,-9.9,1.49,-4.6,1.5,-7.2,0.0,0.0,1.17,1.72
1.5,-7.8,1.59,2.8,1.7,-10.1,0.0,0.0,1.22,1.95
1.72,-10.9,1.74,-9.0,1.71,-12.9,0.0,0.0,1.42,2.44
1.57,-7.6,1.5,-6.4,1.54,-7.1,0.0,0.0,1.14,1.75
1.36,-5.6,1.38,-3.2,1.4,-3.8,0.0,0.0,1.13,1.56
1.36,-3.8,1.36,-5.0,1.34,-5.6,0.0,0.0,1.02,1.38
1.34,-7.5,1.37,-6.9,1.3,-7.1,0.0,0.0,0.97,1.29
1.27,-7.9,1.31,-5.4,1.32,-6.0,0.0,0.0,1.04,1.35
0.75,-1.0,0.75,0.7,0.75,1.0,0.65,116.3,0.97,0.73
0.75,12.2,0.75,7.4,0.74,7.3,0.58,135.3,0.91,0.67
0.76,7.3,0.77,7.6,0.75,6.1,0.68,134.4,0.91,0.69
0.73,4.0,0.74,3.2,0.74,1.6,0.65,119.7,0.93,0.68
1.09,6.4,1.13,10.9,1.08,-3.9,0.0,0.0,1.08,1.18
1.08,-5.8,1.22,0.0,1.19,-9.8,0.0,0.0,1.03,1.2
1.34,3.5,1.25,-1.7,1.15,-7.1,0.0,0.0,1.17,1.46
1.08,-9.4,1.06,0.0,0.96,-16.0,0.0,0.0,1.08,1.12
1.83,-8.3,1.81,-8.4,1.8,-9.1,0.0,0.0,1.31,2.39
1.75,-11.2,1.75,-8.6,1.77,-9.2,0.0,0.0,1.14,2.01
1.93,-4.4,1.87,0.0,1.84,-1.5,0.0,0.0,1.17,2.2
1.82,-3.0,1.82,-5.2,1.84,-5.9,0.0,0.0,1.1,2.02
0.6,-1.4,0.6,-1.4,0.6,-0.5,0.62,113.0,0.73,0.44
0.6,10.0,0.6,4.7,0.63,8.6,0.72,48.7,0.72,0.44
0.64,7.1,0.6,3.8,0.6,1.5,0.9,102.1,0.82,0.5
0.58,-2.9,0.59,-2.4,0.59,-6.3,0.79,68.7,0.78,0.45
2.6,40.3,2.59,34.4,2.65,39.3,0.0,0.0,0.96,2.5
2.48,44.2,2.6,49.2,2.64,41.4,0.0,0.0,0.96,2.46
2.71,44.1,2.62,47.6,2.66,45.4,0.0,0.0,0.93,2.48
2.62,44.8,2.54,40.6,2.76,21.0,0.0,0.0,0.86,2.26
0.12,0.0,0.13,0.0,0.11,0.0,0.0,0.0,0.65,0.08
1.05,3.9,1.06,5.5,1.01,0.8,0.79,111.1,0.98,1.02
0.92,9.8,0.97,16.5,1.02,23.3,0.68,181.5,0.96,0.93
0.97,22.7,0.96,24.7,0.93,18.1,0.72,168.9,0.94,0.9
0.91,22.7,0.91,25.7,0.93,19.5,0.68,187.7,1.0,0.91
1.03,6.2,1.02,3.3,1.01,-22.9,0.0,0.0,1.98,2.02
1.01,-23.9,1.02,-6.1,1.02,-16.1,0.0,0.0,1.85,1.88
1.04,1.5,1.05,-23.5,1.04,-23.1,0.0,0.0,1.85,1.93
1.03,-5.2,1.05,3.0,1.03,3.5,0.0,0.0,1.88,1.95
0.91,-4.8,0.91,-4.6,0.91,-3.5,1.07,4.0,0.92,0.84
0.92,18.9,0.92,17.0,0.92,13.0,1.1,59.3,0.96,0.88
0.92,10.7,0.92,10.7,0.93,10.7,1.1,35.2,0.95,0.88
0.93,9.6,0.93,9.8,0.93,9.4,1.06,42.0,0.95,0.88
0.23,-11.1,0.23,14.3,0.23,-63.6,0.0,0.0,2.8,0.66
0.24,-63.6,0.24,-11.1,0.24,-63.6,0.0,0.0,2.7,0.64
0.27,-18.2,0.21,-82.1,0.2,-85.1,0.0,0.0,2.14,0.49
0.21,-41.7,0.18,-25.0,0.18,-40.0,0.0,0.0,2.79,0.53
0.63,12.5,0.63,11.3,0.63,10.9,0.95,11.7,1.04,0.65
0.63,38.2,0.62,29.0,0.64,28.9,0.71,49.6,1.07,0.67
0.62,15.6,0.62,14.2,0.63,15.1,0.64,0.8,1.08,0.67
0.59,-1.5,0.59,-0.8,0.58,-1.6,0.63,9.4,1.06,0.62
1.19,4.1,1.19,0.0,1.17,-17.2,0.0,0.0,3.69,4.36
1.16,-14.3,1.17,7.3,1.16,-10.5,0.0,0.0,3.74,4.35
1.15,3.0,1.14,-27.9,1.09,-38.1,0.0,0.0,3.87,4.37
1.11,-9.9,1.12,3.0,1.09,3.0,0.0,0.0,3.5,3.87
4.94,3.1,4.91,2.3,4.79,2.8,0.0,0.0,1.43,7.0
4.75,3.1,4.74,2.5,4.76,2.8,0.0,0.0,1.3,6.16
4.4,0.8,4.69,2.4,4.57,-1.5,0.0,0.0,1.24,5.67
4.63,0.3,4.64,-0.4,4.54,-0.4,0.0,0.0,1.42,6.52
0.95,-19.5,0.94,-22.6,1.09,-13.6,1.96,-39.8,1.03,1.02
1.01,-4.6,1.04,-0.7,1.06,-5.7,3.28,-73.4,0.88,0.91
1.16,-11.0,1.11,-7.8,1.0,-11.1,2.88,97.1,0.96,1.05
0.98,-13.0,0.98,-11.8,0.96,-13.6,1.99,14.5,1.23,1.2
0.85,5.5,0.84,3.8,0.83,5.0,1.03,26.1,0.83,0.69
0.85,48.2,0.85,39.1,0.85,31.8,1.02,80.1,0.85,0.72
0.85,21.1,0.84,19.5,0.86,22.0,1.0,28.1,0.86,0.73
0.87,21.9,0.87,21.4,0.86,20.3,1.0,45.8,0.83,0.72
2.58,-1.8,2.56,-0.1,2.55,-8.6,0.0,0.0,1.97,5.04
2.52,-7.0,2.54,0.6,2.52,-5.5,0.0,0.0,1.77,4.47
2.56,1.1,2.55,-8.7,2.5,-8.4,0.0,0.0,1.78,4.52
2.53,0.6,2.48,-0.6,2.41,-4.0,0.0,0.0,1.61,3.98
0.87,-9.1,0.87,-8.1,0.88,-7.9,1.14,3.7,0.88,0.77
0.88,9.9,0.88,6.0,0.87,3.8,1.21,61.7,0.91,0.8
0.87,6.4,0.88,7.0,0.89,7.3,1.13,35.2,0.9,0.79
0.89,5.9,0.89,9.0,0.89,8.8,1.08,51.7,0.91,0.81
0.24,33.3,0.22,-12.5,0.21,-87.3,0.0,0.0,2.55,0.57
0.25,-86.2,0.22,-41.7,0.15,-79.2,0.0,0.0,2.26,0.47
0.29,-30.8,0.28,-86.6,0.24,-87.7,0.0,0.0,1.89,0.51
0.22,-53.3,0.15,-37.5,0.15,-37.5,0.0,0.0,2.21,0.38
0.59,-12.0,0.59,-12.9,0.6,-10.7,0.83,-30.9,0.95,0.57
0.58,6.0,0.57,-2.4,0.59,0.1,0.82,-19.0,0.99,0.58
0.58,-1.6,0.59,0.0,0.61,0.8,0.89,-11.4,0.99,0.59
0.6,2.0,0.59,4.5,0.61,0.8,0.84,24.4,0.97,0.58
0.1,0.0,0.1,-15.4,0.09,-75.0,0.0,0.0,1.92,0.18
0.09,-83.3,0.09,-77.8,0.11,-63.6,0.0,0.0,1.92,0.18
0.09,-41.2,0.11,-81.4,0.1,-76.0,0.0,0.0,1.69,0.17
0.09,-64.3,0.1,9.1,0.1,9.1,0.0,0.0,1.98,0.19
0.73,-2.7,0.72,-4.4,0.73,-2.7,0.57,7.3,0.9,0.65
0.73,10.8,0.73,8.0,0.73,4.9,0.8,47.8,0.96,0.7
0.73,4.3,0.73,4.6,0.74,5.8,0.91,19.8,0.95,0.69
0.74,6.5,0.74,5.4,0.74,7.4,0.83,31.1,0.93,0.69
0.17,0.0,0.17,0.0,0.18,-77.0,0.0,0.0,1.68,0.28
0.15,-79.5,0.18,0.0,0.2,-69.2,0.0,0.0,1.49,0.27
0.21,10.5,0.17,-75.4,0.17,-76.0,0.0,0.0,1.33,0.24
0.16,-15.0,0.16,-10.5,0.17,-5.3,0.0,0.0,1.46,0.24
0.47,-0.7,0.47,-1.8,0.47,0.6,0.32,14.4,0.55,0.26
0.47,41.1,0.47,26.4,0.46,18.6,0.75,65.5,0.58,0.27
0.46,16.3,0.46,13.6,0.46,16.4,0.55,21.5,0.63,0.29
0.47,14.6,0.47,14.0,0.47,13.3,0.55,48.3,0.65,0.31
0.29,5.3,0.28,2.7,0.27,-55.3,0.0,0.0,2.48,0.7
0.28,-54.2,0.28,-6.6,0.29,-49.4,0.0,0.0,2.3,0.65
0.29,-9.4,0.3,-58.8,0.3,-59.4,0.0,0.0,2.14,0.63
0.28,-33.9,0.29,3.4,0.29,5.9,0.0,0.0,2.19,0.63
0.66,-5.2,0.67,-5.7,0.67,-3.8,0.92,9.8,0.86,0.58
0.67,16.4,0.68,12.1,0.68,10.7,0.96,59.2,0.87,0.59
0.68,7.4,0.67,6.5,0.68,5.9,0.95,21.3,0.88,0.6
0.67,4.2,0.67,5.1,0.68,3.7,0.9,27.5,0.88,0.59
0.16,0.0,0.16,0.0,0.16,-81.0,0.0,0.0,1.88,0.3
0.16,-84.3,0.14,-86.3,0.1,-89.8,0.0,0.0,2.16,0.29
0.17,-27.3,0.12,-91.4,0.1,-90.0,0.0,0.0,1.92,0.25
0.14,-53.3,0.12,-33.3,0.12,-40.0,0.0,0.0,2.32,0.3
0.5,0.0,0.5,0.0,0.5,0.0,1.04,0.0,0.63,0.31
0.51,0.0,0.49,0.0,0.5,0.0,1.01,0.0,0.68,0.34
0.06,30.0,0.05,-9.1,0.05,-78.3,0.0,0.0,1.51,0.08
0.04,-80.4,0.06,-20.0,0.07,-67.4,0.0,0.0,1.78,0.1
0.07,16.7,0.07,-77.4,0.06,-81.2,0.0,0.0,1.53,0.1
0.06,-36.8,0.06,9.1,0.06,9.1,0.0,0.0,1.6,0.1
0.7,-7.9,0.7,-5.1,0.71,-1.4,0.56,11.7,0.58,0.41
0.71,43.5,0.72,50.6,0.72,34.1,0.84,105.0,0.75,0.54
0.71,19.7,0.71,16.1,0.72,16.6,0.96,64.9,0.74,0.53
0.7,8.3,0.71,8.8,0.72,7.5,0.88,26.7,0.74,0.53
0.16,28.6,0.14,-11.1,0.13,-60.0,0.0,0.0,2.14,0.31
0.12,-90.3,0.14,-46.7,0.12,-80.6,0.0,0.0,2.57,0.32
0.18,-16.7,0.14,-82.6,0.12,-87.0,0.0,0.0,1.94,0.28
0.12,-53.3,0.1,-33.3,0.1,-14.3,0.0,0.0,2.35,0.25
0.79,5.7,0.78,1.1,0.79,7.5,1.03,34.5,0.93,0.74
0.79,32.6,0.8,21.4,0.82,29.3,0.98,87.9,1.0,0.8
0.84,24.1,0.83,22.8,0.85,18.9,0.97,19.2,1.05,0.88
0.84,19.1,0.84,19.8,0.85,18.2,0.93,61.1,1.05,0.89
1.26,3.3,1.27,3.9,1.26,2.8,0.0,0.0,1.75,2.21
1.25,1.6,1.27,1.7,1.25,0.1,0.0,0.0,1.61,2.02
1.25,2.1,1.25,1.4,1.22,2.1,0.0,0.0,1.81,2.25
1.26,1.5,1.25,1.0,1.22,2.0,0.0,0.0,1.63,2.02
1.03,-5.9,1.03,-5.5,1.03,-4.2,1.23,2.1,0.95,0.98
1.03,17.7,1.04,16.2,1.04,10.2,1.21,50.6,0.98,1.01
1.03,7.5,1.02,8.0,1.04,8.3,1.19,35.8,0.96,0.98
1.03,6.7,1.03,7.0,1.03,7.5,1.13,40.1,0.97,1.0
0.2,0.0,0.19,-11.5,0.19,-81.9,0.0,0.0,3.48,0.68
0.19,-81.0,0.2,-3.8,0.2,-74.5,0.0,0.0,3.4,0.68
0.21,0.0,0.21,-76.6,0.18,-75.3,0.0,0.0,2.85,0.57
0.18,-17.9,0.2,-7.4,0.19,-3.8,0.0,0.0,2.71,0.51
0.84,4.9,0.83,5.2,0.81,4.7,0.79,20.0,0.95,0.78
0.87,50.0,0.86,41.5,0.83,28.7,0.81,90.2,0.97,0.83
0.85,21.8,0.83,23.0,0.81,23.9,0.72,36.1,0.96,0.79
0.84,20.2,0.83,20.3,0.8,19.2,0.62,32.6,0.86,0.71
0.13,-7.9,0.12,-34.0,0.11,-74.9,0.0,0.0,2.29,0.28
0.12,-75.6,0.12,-71.3,0.11,-69.3,0.0,0.0,2.25,0.26
0.13,-37.6,0.18,-63.9,0.22,-45.5,0.0,0.0,1.59,0.28
0.22,-15.9,0.23,26.8,0.22,52.7,0.0,0.0,1.26,0.28
1.08,0.8,1.08,0.8,1.08,2.3,1.19,9.9,0.94,1.01
1.08,20.4,1.1,17.8,1.1,14.5,1.25,51.6,0.98,1.07
1.09,9.7,1.08,9.8,1.09,8.3,1.24,30.1,0.99,1.07
1.08,5.2,1.08,4.0,1.08,2.8,1.17,24.3,0.97,1.05
0.14,37.5,0.14,11.1,0.11,-85.5,0.0,0.0,3.04,0.4
0.14,-82.5,0.12,-10.0,0.13,-78.7,0.0,0.0,2.65,0.35
0.11,-20.0,0.14,-84.6,0.09,-88.7,0.0,0.0,2.45,0.28
0.1,-46.2,0.09,-40.0,0.1,-36.4,0.0,0.0,3.25,0.31
0.66,1.5,0.68,1.4,0.65,3.8,0.77,19.5,0.97,0.64
0.69,39.4,0.7,27.5,0.69,24.8,0.7,79.9,0.95,0.66
0.7,19.8,0.71,18.5,0.71,18.0,0.9,31.9,0.95,0.67
0.73,16.0,0.73,15.7,0.73,16.6,0.89,36.3,0.94,0.68
0.26,28.6,0.18,0.0,0.18,-79.6,0.0,0.0,2.31,0.48
0.2,-77.9,0.15,-82.4,0.16,-66.0,0.0,0.0,2.58,0.45
0.23,-7.7,0.2,-75.6,0.19,-78.0,0.0,0.0,1.86,0.39
0.19,-57.8,0.2,-32.3,0.19,-33.3,0.0,0.0,1.99,0.38
0.88,4.1,0.88,4.4,0.88,7.6,0.93,21.0,0.8,0.71
0.89,42.3,0.89,39.0,0.89,25.8,1.08,100.0,0.9,0.79
0.92,24.0,0.91,23.9,0.92,26.6,1.13,46.2,0.89,0.82
0.91,18.6,0.91,15.1,0.91,14.8,1.12,44.4,0.95,0.87
0.79,-2.5,0.75,-6.6,0.73,-6.7,0.0,0.0,1.9,1.44
0.73,-1.1,0.72,-3.9,0.73,0.2,0.0,0.0,1.89,1.37
0.73,6.1,0.74,0.3,0.74,2.6,0.0,0.0,1.8,1.32
0.71,2.4,0.71,1.7,0.69,-1.1,0.0,0.0,1.9,1.33
1.09,-10.0,1.1,-9.3,1.1,-8.4,1.23,3.3,0.85,0.94
1.11,22.2,1.1,21.4,1.1,14.6,1.26,51.7,0.92,1.01
1.11,19.4,1.11,20.3,1.13,19.9,1.26,60.2,0.92,1.03
1.13,19.3,1.13,18.3,1.13,17.0,1.21,123.6,0.9,1.01
1.44,66.7,1.32,38.3,1.26,18.1,0.0,0.0,1.63,2.18
1.3,30.7,1.28,15.4,1.35,-0.4,0.0,0.0,1.58,2.07
1.29,33.2,1.62,11.5,1.65,9.3,0.0,0.0,1.5,2.27
1.5,9.0,1.67,22.7,1.77,21.9,0.0,0.0,1.36,2.23
1.11,-2.2,1.12,-0.9,1.1,-4.0,1.25,1.5,0.99,1.1
1.11,4.4,1.11,3.0,1.09,3.6,1.25,28.0,1.02,1.12
1.1,1.2,1.1,-0.3,1.1,1.7,1.23,15.1,1.01,1.11
1.1,2.2,1.1,3.9,1.08,1.8,1.15,8.8,0.99,1.09
0.11,0.0,0.1,-5.0,0.09,-84.5,0.0,0.0,2.18,0.22
0.1,-83.8,0.1,-82.9,0.1,-69.4,0.0,0.0,2.07,0.21
0.12,-64.5,0.11,-84.0,0.11,-80.6,0.0,0.0,1.79,0.2
0.11,-69.7,0.1,-18.2,0.11,-9.1,0.0,0.0,1.76,0.18
0.8,-5.8,0.79,-5.4,0.79,-4.6,0.87,12.8,0.87,0.69
0.79,14.1,0.8,13.3,0.8,8.7,1.03,57.7,0.93,0.74
0.81,8.8,0.8,7.2,0.82,8.7,1.11,13.4,0.92,0.75
0.8,5.6,0.81,5.8,0.81,6.5,1.0,29.2,0.91,0.74
1.09,3.3,1.06,0.0,0.99,-47.2,0.0,0.0,1.87,1.96
1.02,-49.1,1.01,-24.3,1.08,-46.4,0.0,0.0,1.71,1.77
1.41,5.7,1.1,-53.1,0.87,-60.9,0.0,0.0,1.83,2.05
0.87,-26.5,0.81,-20.7,0.77,-28.1,0.0,0.0,2.03,1.65
0.47,2.2,0.47,1.3,0.47,3.7,0.76,7.5,0.97,0.45
0.47,29.8,0.47,17.9,0.46,12.5,0.75,33.2,0.97,0.45
0.47,13.6,0.48,11.6,0.47,6.7,0.67,16.7,1.01,0.48
0.45,3.7,0.45,4.1,0.45,3.8,0.54,25.0,0.95,0.43
0.25,0.0,0.28,28.6,0.25,-75.8,0.0,0.0,2.69,0.7
0.25,-74.2,0.22,0.0,0.22,-74.1,0.0,0.0,2.54,0.58
0.26,0.0,0.26,-81.0,0.25,-81.0,0.0,0.0,2.19,0.56
0.21,-41.7,0.24,0.0,0.23,-11.1,0.0,0.0,2.22,0.51
0.47,11.0,0.45,2.9,0.46,4.7,0.66,15.7,0.79,0.36
0.46,24.5,0.46,22.1,0.46,21.0,0.74,52.3,0.8,0.37
0.5,25.4,0.48,17.9,0.51,19.2,0.76,39.7,0.83,0.41
0.48,13.5,0.47,13.9,0.49,12.7,0.77,29.6,0.78,0.37
0.17,-5.0,0.13,-25.0,0.15,-79.0,0.0,0.0,2.19,0.33
0.15,-77.2,0.15,-32.0,0.14,-48.4,0.0,0.0,2.02,0.3
0.16,-20.8,0.14,-81.4,0.13,-82.2,0.0,0.0,1.96,0.28
0.12,-44.0,0.15,12.5,0.14,6.2,0.0,0.0,2.14,0.29
0.86,-4.7,0.86,-3.1,0.86,-3.1,1.04,26.5,0.88,0.76
0.84,29.3,0.84,21.7,0.84,13.6,1.02,61.0,0.92,0.77
0.85,15.4,0.85,11.6,0.86,10.5,0.9,24.0,0.9,0.77
0.86,11.2,0.86,10.3,0.86,11.6,0.9,71.6,0.88,0.76
0.28,17.6,0.27,5.6,0.27,-78.4,0.0,0.0,2.65,0.73
0.27,-79.6,0.24,-75.7,0.24,-73.8,0.0,0.0,2.77,0.69
0.27,-9.5,0.27,-79.6,0.26,-71.9,0.0,0.0,2.19,0.59
0.24,-62.2,0.25,-10.0,0.23,-15.0,0.0,0.0,2.42,0.58
0.66,13.4,0.66,12.1,0.67,14.0,0.76,21.3,0.81,0.54
0.66,38.0,0.66,37.9,0.67,34.1,0.82,63.3,0.85,0.57
0.66,18.2,0.66,18.1,0.66,17.5,0.84,16.6,0.84,0.56
0.66,18.0,0.66,15.8,0.67,14.5,0.81,20.8,0.86,0.57
0.18,0.0,0.22,-12.5,0.18,-50.0,0.0,0.0,3.08,0.6
0.22,-82.9,0.19,-33.3,0.19,-57.1,0.0,0.0,2.91,0.57
0.22,-12.5,0.28,-75.7,0.21,-83.7,0.0,0.0,2.24,0.53
0.18,-45.5,0.21,16.7,0.2,16.7,0.0,0.0,2.7,0.53
0.66,-2.0,0.67,-2.2,0.68,1.8,1.15,8.7,0.94,0.63
0.67,17.9,0.68,13.1,0.69,12.5,1.04,22.0,0.97,0.66
0.69,13.6,0.69,14.8,0.71,10.4,1.04,32.8,1.01,0.71
0.67,8.2,0.68,10.4,0.71,10.8,0.94,11.3,0.98,0.67
0.13,-25.0,0.12,-33.3,0.13,-75.7,0.0,0.0,2.98,0.37
0.11,-89.5,0.1,-66.7,0.1,-82.9,0.0,0.0,3.1,0.33
0.16,-8.3,0.1,-86.8,0.1,-87.7,0.0,0.0,2.3,0.27
0.1,-41.7,0.11,0.0,0.11,0.0,0.0,0.0,2.86,0.3
0.65,-9.7,0.65,-12.9,0.66,-10.3,0.66,-2.7,0.9,0.58
0.66,19.6,0.65,13.1,0.65,16.7,0.63,36.4,0.94,0.62
0.71,17.1,0.7,20.6,0.72,19.2,0.81,37.2,0.93,0.66
0.72,20.7,0.72,18.9,0.72,17.5,0.9,103.3,0.88,0.63
0.73,-16.7,0.73,0.0,0.68,-54.5,0.0,0.0,3.61,2.57
0.67,-58.3,0.68,-16.7,0.87,-30.0,0.0,0.0,2.81,2.1
0.74,0.0,0.72,-45.5,0.7,-45.5,0.0,0.0,2.84,2.04
0.76,-14.3,0.71,20.0,0.69,20.0,0.0,0.0,2.67,1.91
0.14,36.8,0.12,21.1,0.12,-65.7,0.0,0.0,2.02,0.26
0.13,-61.3,0.12,-4.3,0.13,-49.0,0.0,0.0,1.87,0.24
0.13,9.1,0.16,-50.8,0.16,-51.6,0.0,0.0,1.62,0.24
0.14,-18.8,0.15,12.0,0.13,8.3,0.0,0.0,1.63,0.23
0.94,8.0,0.94,8.1,0.95,7.1,0.98,19.7,0.89,0.84
0.94,31.9,0.93,26.0,0.95,27.6,1.1,80.9,0.95,0.89
0.94,20.9,0.94,19.6,0.96,21.6,1.12,48.2,0.96,0.91
0.94,18.4,0.94,17.8,0.95,20.0,1.06,19.8,0.91,0.86
0.32,0.0,0.32,3.7,0.32,-45.1,0.0,0.0,2.73,0.87
0.31,-49.1,0.31,-1.8,0.33,-30.3,0.0,0.0,2.8,0.89
0.31,-3.3,0.32,-48.3,0.33,-44.7,0.0,0.0,2.64,0.85
0.33,-21.2,0.32,8.9,0.32,6.9,0.0,0.0,2.66,0.86
0.86,-7.3,0.86,-7.5,0.86,-4.1,0.82,-0.8,0.79,0.68
0.87,25.6,0.87,27.0,0.87,21.7,0.92,74.0,0.88,0.76
0.87,21.3,0.87,23.2,0.89,22.6,0.88,69.4,0.87,0.76
0.88,19.8,0.88,18.7,0.9,20.1,1.05,71.4,0.84,0.75
0.18,-20.0,0.19,-20.0,0.18,-84.6,0.0,0.0,3.84,0.71
0.23,-80.8,0.24,-37.5,0.19,-82.6,0.0,0.0,3.49,0.78
